Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-04-04 12:42:04.289846,25.63,7.71,74.99,2.09
2023-04-04 12:42:04.790581,25.63,7.71,74.99,2.09
2023-04-04 12:42:05.292414,25.63,7.52,74.99,2.09
2023-04-04 12:42:05.792873,25.63,7.52,74.99,2.09
2023-04-04 12:42:06.294132,25.63,7.34,74.99,2.09
2023-04-04 12:42:06.785600,25.63,7.34,74.99,2.09
2023-04-04 12:42:07.296013,25.63,7.34,75.10,2.09
2023-04-04 12:42:07.796217,25.63,7.34,75.10,2.09
2023-04-04 12:42:08.287011,25.63,7.34,75.24,2.09
2023-04-04 12:42:08.787636,25.63,7.34,75.24,2.09
2023-04-04 12:42:09.298020,25.63,7.34,75.37,2.09
2023-04-04 12:42:09.798389,25.63,7.34,75.48,2.09
2023-04-04 12:42:10.288792,25.63,7.34,75.48,2.09
2023-04-04 12:42:10.789268,25.63,7.34,75.48,2.09
2023-04-04 12:42:11.279771,25.63,7.34,75.48,2.09
2023-04-04 12:42:11.780380,25.63,7.34,75.48,2.09
2023-04-04 12:42:12.281021,25.63,7.34,75.48,2.09
2023-04-04 12:42:12.781425,25.63,7.34,75.48,2.09
2023-04-04 12:42:13.281866,25.63,7.34,75.48,2.08
2023-04-04 12:42:13.782660,25.63,7.34,75.48,2.08
2023-04-04 12:42:14.283160,25.63,7.34,75.48,2.08
2023-04-04 12:42:14.794295,25.63,7.34,75.48,2.08
2023-04-04 12:42:15.294650,25.63,7.34,75.48,2.08
2023-04-04 12:42:15.795341,25.63,7.34,75.48,2.08
2023-04-04 12:42:16.295694,25.63,7.34,75.48,2.09
2023-04-04 12:42:16.786246,25.63,7.34,75.48,2.09
2023-04-04 12:42:17.286720,25.62,7.34,75.48,2.09
2023-04-04 12:42:17.797552,25.62,7.34,75.48,2.09
2023-04-04 12:42:18.298192,25.62,7.34,75.48,2.09
2023-04-04 12:42:18.788622,25.62,7.34,75.48,2.09
2023-04-04 12:42:19.289274,25.62,7.34,75.48,2.09
2023-04-04 12:42:19.789818,25.62,7.34,75.48,2.09
2023-04-04 12:42:20.280193,25.62,7.34,75.48,2.09
2023-04-04 12:42:20.790682,25.62,7.34,75.48,2.09
2023-04-04 12:42:21.291219,25.63,7.34,75.48,2.09
2023-04-04 12:42:21.791523,25.63,7.34,75.48,2.09
2023-04-04 12:42:22.291886,25.63,8.16,75.48,2.09
2023-04-04 12:42:22.782172,25.63,8.16,75.48,2.09
2023-04-04 12:42:23.282685,25.63,7.92,75.48,2.09
2023-04-04 12:42:23.793455,25.63,7.92,75.48,2.09
2023-04-04 12:42:24.293936,25.63,7.71,75.48,2.09
2023-04-04 12:42:24.784273,25.63,7.71,75.48,2.09
2023-04-04 12:42:25.294718,25.63,7.52,75.48,2.09
2023-04-04 12:42:25.785636,25.63,7.52,75.48,2.09
2023-04-04 12:42:26.286120,25.63,7.34,75.48,2.09
2023-04-04 12:42:26.776620,25.63,7.34,75.48,2.09
2023-04-04 12:42:27.277661,25.63,7.34,75.30,2.09
2023-04-04 12:42:27.787528,25.63,7.34,75.30,2.09
2023-04-04 12:42:28.277738,25.63,7.34,75.22,2.09
2023-04-04 12:42:28.778196,25.63,7.34,75.22,2.09
2023-04-04 12:42:29.278633,25.63,7.34,75.16,2.09
2023-04-04 12:42:29.789055,25.63,7.34,75.16,2.09
2023-04-04 12:42:30.279890,25.63,7.34,75.09,2.09
2023-04-04 12:42:30.780438,25.63,7.34,75.09,2.09
2023-04-04 12:42:31.280732,25.63,7.34,75.09,2.09
2023-04-04 12:42:31.801269,25.63,7.34,75.09,2.09
2023-04-04 12:42:32.280921,25.63,7.34,75.09,2.09
2023-04-04 12:42:32.781686,25.63,7.34,74.99,2.09
2023-04-04 12:42:33.282073,25.63,7.34,74.99,2.06
2023-04-04 12:42:33.782707,25.63,7.34,74.99,2.06
2023-04-04 12:42:34.283110,25.63,7.34,74.99,2.06
2023-04-04 12:42:34.793512,25.63,7.34,74.99,2.06
2023-04-04 12:42:35.294100,25.63,7.34,74.99,2.06
2023-04-04 12:42:35.784476,25.63,7.34,74.99,2.06
2023-04-04 12:42:36.294992,25.63,7.34,74.99,2.07
2023-04-04 12:42:36.795336,25.63,7.34,74.99,2.07
2023-04-04 12:42:37.296096,25.62,7.34,74.99,2.07
2023-04-04 12:42:37.796628,25.62,7.34,74.99,2.07
2023-04-04 12:42:38.287362,25.62,7.34,74.99,2.07
2023-04-04 12:42:38.557530,25.62,7.34,74.99,2.07
2023-04-04 12:42:38.928805,25.62,7.34,74.99,2.07
2023-04-04 12:42:39.378696,25.62,7.34,74.99,2.07
2023-04-04 12:42:39.798995,25.62,7.34,74.99,2.07
2023-04-04 12:42:40.289677,25.62,7.34,74.99,2.07
2023-04-04 12:42:40.790449,25.62,7.34,74.99,2.07
2023-04-04 12:42:41.280907,25.62,7.34,74.99,2.07
2023-04-04 12:42:41.781490,25.62,7.34,74.99,2.07
2023-04-04 12:42:42.282085,25.62,8.15,74.99,2.07
2023-04-04 12:42:42.782227,25.62,8.15,74.99,2.07
2023-04-04 12:42:43.282525,25.62,7.92,74.99,2.07
2023-04-04 12:42:43.782960,25.62,7.92,74.99,2.07
2023-04-04 12:42:44.283594,25.62,7.71,74.99,2.07
2023-04-04 12:42:44.793991,25.62,7.71,74.99,2.07
2023-04-04 12:42:45.294689,25.62,7.51,74.99,2.07
2023-04-04 12:42:45.784875,25.62,7.51,74.99,2.07
2023-04-04 12:42:46.295213,25.62,7.34,74.99,2.07
2023-04-04 12:42:46.795749,25.62,7.34,74.99,2.07
2023-04-04 12:42:47.296529,25.62,7.34,74.90,2.07
2023-04-04 12:42:47.796255,25.62,7.34,74.90,2.07
2023-04-04 12:42:48.292595,25.62,7.34,75.06,2.07
2023-04-04 12:42:48.777076,25.62,7.34,75.06,2.07
2023-04-04 12:42:49.297279,25.62,7.34,75.01,2.07
2023-04-04 12:42:49.797838,25.62,7.34,75.01,2.07
2023-04-04 12:42:50.288105,25.62,7.34,74.97,2.07
2023-04-04 12:42:50.808243,25.62,7.34,74.97,2.07
2023-04-04 12:42:51.298536,25.62,7.34,74.89,2.07
2023-04-04 12:42:51.788986,25.62,7.34,74.89,2.07
2023-04-04 12:42:52.288872,25.62,7.34,74.89,2.06
2023-04-04 12:42:52.789982,25.62,7.34,74.89,2.06
2023-04-04 12:42:53.290461,25.62,7.34,74.89,2.06
2023-04-04 12:42:53.793087,25.62,7.34,74.89,2.06
2023-04-04 12:42:54.293319,25.62,7.34,74.89,2.06
2023-04-04 12:42:54.794865,25.62,7.34,74.89,2.06
2023-04-04 12:42:55.295897,25.62,7.34,74.89,2.06
2023-04-04 12:42:55.796127,25.62,7.34,74.89,2.06
2023-04-04 12:42:56.286866,25.62,7.34,74.89,2.06
2023-04-04 12:42:56.777250,25.62,7.34,74.89,2.06
2023-04-04 12:42:57.298327,25.62,7.34,74.89,2.06
2023-04-04 12:42:57.808898,25.62,7.34,74.89,2.06
2023-04-04 12:42:58.289507,25.62,7.34,74.89,2.06
2023-04-04 12:42:58.780408,25.62,7.34,74.89,2.06
2023-04-04 12:42:59.281055,25.62,7.34,74.89,2.06
2023-04-04 12:42:59.791701,25.62,7.34,74.89,2.06
2023-04-04 12:43:00.302655,25.62,7.34,74.89,2.06
2023-04-04 12:43:00.784601,25.62,7.34,74.89,2.06
2023-04-04 12:43:01.295109,25.63,7.34,74.89,2.06
2023-04-04 12:43:01.795856,25.63,7.34,74.89,2.06
2023-04-04 12:43:02.296401,25.63,8.15,74.89,2.06
2023-04-04 12:43:02.787588,25.63,8.15,74.89,2.06
2023-04-04 12:43:03.298477,25.63,7.92,74.89,2.06
2023-04-04 12:43:03.789308,25.63,7.92,74.89,2.06
2023-04-04 12:43:04.289989,25.63,7.71,74.89,2.06
2023-04-04 12:43:04.790869,25.63,7.71,74.89,2.06
2023-04-04 12:43:05.291958,25.63,7.51,74.89,2.06
2023-04-04 12:43:05.782553,25.63,7.51,74.89,2.06
2023-04-04 12:43:06.283565,25.63,7.34,74.89,2.06
2023-04-04 12:43:06.795278,25.63,7.34,74.89,2.06
2023-04-04 12:43:07.301896,25.63,7.34,74.82,2.06
2023-04-04 12:43:07.795747,25.63,7.34,74.82,2.06
2023-04-04 12:43:08.296564,25.63,7.34,74.79,2.06
2023-04-04 12:43:08.787472,25.63,7.34,74.79,2.06
2023-04-04 12:43:09.288308,25.63,7.34,74.77,2.06
2023-04-04 12:43:09.789680,25.63,7.34,74.77,2.06
2023-04-04 12:43:10.291313,25.63,7.34,74.74,2.06
2023-04-04 12:43:10.782535,25.63,7.34,74.74,2.06
2023-04-04 12:43:11.293324,25.63,7.34,74.70,2.06
2023-04-04 12:43:11.774464,25.63,7.34,74.70,2.06
2023-04-04 12:43:12.294815,25.63,7.34,74.70,2.06
2023-04-04 12:43:12.795551,25.63,7.34,74.70,2.06
2023-04-04 12:43:13.286221,25.63,7.34,74.70,2.06
2023-04-04 12:43:13.776816,25.63,7.34,74.70,2.06
2023-04-04 12:43:14.277828,25.63,7.34,74.70,2.06
2023-04-04 12:43:14.789323,25.63,7.34,74.70,2.06
2023-04-04 12:43:15.290070,25.63,7.34,74.70,2.06
2023-04-04 12:43:15.790680,25.63,7.34,74.70,2.06
2023-04-04 12:43:16.282312,25.63,7.34,74.70,2.06
2023-04-04 12:43:16.782971,25.63,7.34,74.70,2.06
2023-04-04 12:43:17.293760,25.63,7.34,74.70,2.06
2023-04-04 12:43:17.793886,25.63,7.34,74.70,2.06
2023-04-04 12:43:18.294740,25.63,7.34,74.70,2.06
2023-04-04 12:43:18.765210,25.63,7.34,74.70,2.06
2023-04-04 12:43:19.285944,25.63,7.34,74.70,2.06
2023-04-04 12:43:19.786379,25.64,7.34,74.70,2.06
2023-04-04 12:43:20.297596,25.64,7.34,74.70,2.06
2023-04-04 12:43:20.789152,25.64,7.34,74.70,2.06
2023-04-04 12:43:21.289679,25.65,7.34,74.70,2.06
2023-04-04 12:43:21.790840,25.65,7.34,74.70,2.06
2023-04-04 12:43:22.291953,25.65,8.15,74.70,2.06
2023-04-04 12:43:22.792195,25.65,8.15,74.70,2.06
2023-04-04 12:43:23.282623,25.65,7.91,74.70,2.06
2023-04-04 12:43:23.784728,25.65,7.91,74.70,2.06
2023-04-04 12:43:24.295694,25.65,7.70,74.70,2.06
2023-04-04 12:43:24.796576,25.65,7.70,74.70,2.06
2023-04-04 12:43:25.288188,25.65,7.70,74.70,2.06
2023-04-04 12:43:25.789038,25.65,7.51,74.70,2.06
2023-04-04 12:43:26.289901,25.65,7.34,74.70,2.06
2023-04-04 12:43:26.790822,25.65,7.34,74.70,2.06
2023-04-04 12:43:27.291894,25.65,7.34,74.67,2.06
2023-04-04 12:43:27.782542,25.65,7.34,74.67,2.06
2023-04-04 12:43:28.295130,25.65,7.34,74.65,2.06
2023-04-04 12:43:28.795061,25.65,7.34,74.65,2.06
2023-04-04 12:43:29.296036,25.65,7.34,74.64,2.06
2023-04-04 12:43:29.797076,25.65,7.34,74.64,2.06
2023-04-04 12:43:30.288230,25.65,7.34,74.62,2.06
2023-04-04 12:43:30.789813,25.65,7.34,74.62,2.06
2023-04-04 12:43:31.290478,25.65,7.34,74.60,2.06
2023-04-04 12:43:31.791379,25.65,7.34,74.60,2.06
2023-04-04 12:43:32.302198,25.65,7.34,74.60,2.06
2023-04-04 12:43:32.784335,25.65,7.34,74.60,2.06
2023-04-04 12:43:33.284952,25.65,7.34,74.60,2.06
2023-04-04 12:43:33.795938,25.65,7.34,74.60,2.06
2023-04-04 12:43:34.296840,25.65,7.34,74.60,2.06
2023-04-04 12:43:34.798759,25.65,7.34,74.60,2.06
2023-04-04 12:43:35.289634,25.65,7.34,74.60,2.06
2023-04-04 12:43:35.800411,25.65,7.34,74.60,2.06
2023-04-04 12:43:36.291736,25.65,7.34,74.60,2.06
2023-04-04 12:43:36.793162,25.65,7.34,74.60,2.06
2023-04-04 12:43:37.274448,25.64,7.34,74.60,2.06
2023-04-04 12:43:37.774756,25.64,7.34,74.60,2.06
2023-04-04 12:43:38.305679,25.64,7.34,74.60,2.06
2023-04-04 12:43:38.786060,25.64,7.34,74.60,2.06
2023-04-04 12:43:39.286617,25.64,7.34,74.60,2.06
2023-04-04 12:43:39.797084,25.65,7.34,74.60,2.06
2023-04-04 12:43:40.297654,25.65,7.34,74.60,2.06
2023-04-04 12:43:40.797658,25.65,7.34,74.60,2.06
2023-04-04 12:43:41.299026,25.65,7.34,74.60,2.06
2023-04-04 12:43:41.789994,25.65,7.34,74.60,2.06
2023-04-04 12:43:42.293702,25.65,8.15,74.60,2.06
2023-04-04 12:43:42.791464,25.65,8.15,74.60,2.06
2023-04-04 12:43:43.281732,25.65,7.91,74.60,2.06
2023-04-04 12:43:43.781977,25.65,7.91,74.60,2.06
2023-04-04 12:43:44.292755,25.65,7.70,74.60,2.06
2023-04-04 12:43:44.793244,25.65,7.70,74.60,2.06
2023-04-04 12:43:45.283609,25.65,7.51,74.60,2.06
2023-04-04 12:43:45.784338,25.65,7.51,74.60,2.06
2023-04-04 12:43:46.295044,25.65,7.34,74.60,2.06
2023-04-04 12:43:46.780133,25.65,7.34,74.60,2.06
2023-04-04 12:43:47.275817,25.65,7.34,74.78,2.06
2023-04-04 12:43:47.786297,25.65,7.34,74.78,2.06
2023-04-04 12:43:48.286672,25.65,7.34,74.95,2.06
2023-04-04 12:43:48.777090,25.65,7.34,74.95,2.06
2023-04-04 12:43:49.277503,25.65,7.34,75.10,2.06
2023-04-04 12:43:49.777801,25.65,7.34,75.10,2.06
2023-04-04 12:43:50.288529,25.65,7.34,75.24,2.06
2023-04-04 12:43:50.779163,25.65,7.34,75.24,2.06
2023-04-04 12:43:51.279612,25.65,7.34,75.10,2.06
2023-04-04 12:43:51.780296,25.65,7.34,75.10,2.06
2023-04-04 12:43:52.290815,25.65,7.34,75.10,2.06
2023-04-04 12:43:52.781309,25.65,7.34,75.10,2.06
2023-04-04 12:43:53.281848,25.65,7.34,75.10,2.06
2023-04-04 12:43:53.783729,25.65,7.34,75.10,2.06
2023-04-04 12:43:54.283871,25.65,7.34,75.10,2.06
2023-04-04 12:43:54.784450,25.65,7.34,75.10,2.06
2023-04-04 12:43:55.295559,25.65,7.34,75.10,2.06
2023-04-04 12:43:55.796021,25.65,7.34,75.10,2.06
2023-04-04 12:43:56.296211,25.65,7.34,75.10,2.06
2023-04-04 12:43:56.796864,25.65,7.34,75.10,2.06
2023-04-04 12:43:57.297223,25.65,7.34,75.10,2.06
2023-04-04 12:43:57.797258,25.65,7.34,75.10,2.06
2023-04-04 12:43:58.297931,25.65,7.34,75.10,2.06
2023-04-04 12:43:58.788470,25.64,7.34,75.10,2.06
2023-04-04 12:43:59.058811,25.64,7.34,75.10,2.06
2023-04-04 12:43:59.509841,25.64,7.34,75.10,2.06
2023-04-04 12:43:59.890061,25.64,7.34,75.10,2.06
2023-04-04 12:44:00.290728,25.64,7.34,75.10,2.06
2023-04-04 12:44:00.780908,25.64,7.34,75.10,2.06
2023-04-04 12:44:01.041184,25.65,7.34,75.10,2.06
2023-04-04 12:44:01.431923,25.65,7.34,75.10,2.06
2023-04-04 12:44:01.871936,25.65,8.15,75.10,2.06
2023-04-04 12:44:02.282666,25.65,8.15,75.10,2.06
2023-04-04 12:44:02.783438,25.65,8.15,75.10,2.06
2023-04-04 12:44:03.293725,25.65,7.91,75.10,2.06
2023-04-04 12:44:03.794005,25.65,7.91,75.10,2.06
2023-04-04 12:44:04.294188,25.65,7.70,75.10,2.06
2023-04-04 12:44:04.794543,25.65,7.70,75.10,2.06
2023-04-04 12:44:05.285833,25.65,7.50,75.10,2.06
2023-04-04 12:44:05.786614,25.65,7.50,75.10,2.06
2023-04-04 12:44:06.287450,25.65,7.33,75.10,2.06
2023-04-04 12:44:06.797866,25.65,7.33,75.10,2.06
2023-04-04 12:44:07.288561,25.65,7.33,74.99,2.06
2023-04-04 12:44:07.806131,25.65,7.33,74.99,2.06
2023-04-04 12:44:08.293862,25.65,7.33,74.94,2.06
2023-04-04 12:44:08.792461,25.65,7.33,74.94,2.06
2023-04-04 12:44:09.293027,25.65,7.33,74.89,2.06
2023-04-04 12:44:09.793807,25.65,7.33,74.89,2.06
2023-04-04 12:44:10.284652,25.65,7.33,75.05,2.06
2023-04-04 12:44:10.795430,25.65,7.33,75.05,2.06
2023-04-04 12:44:11.296126,25.65,7.33,75.32,2.06
2023-04-04 12:44:11.788053,25.65,7.33,75.32,2.06
2023-04-04 12:44:12.288889,25.65,7.33,75.32,2.06
2023-04-04 12:44:12.799105,25.65,7.33,75.32,2.06
2023-04-04 12:44:13.289886,25.65,7.33,75.32,2.06
2023-04-04 12:44:13.791111,25.65,7.33,75.32,2.06
2023-04-04 12:44:14.282531,25.65,7.33,75.32,2.06
2023-04-04 12:44:14.763675,25.65,7.33,75.32,2.06
2023-04-04 12:44:15.294639,25.65,7.33,75.32,2.06
2023-04-04 12:44:15.805547,25.65,7.33,75.32,2.06
2023-04-04 12:44:16.286658,25.65,7.33,75.32,2.06
2023-04-04 12:44:16.797514,25.65,7.33,75.32,2.06
2023-04-04 12:44:17.304876,25.64,7.33,75.32,2.06
2023-04-04 12:44:17.789218,25.64,7.33,75.32,2.06
2023-04-04 12:44:18.290490,25.64,7.33,75.32,2.06
2023-04-04 12:44:18.790761,25.65,7.33,75.32,2.06
2023-04-04 12:44:19.291808,25.65,7.33,75.32,2.06
2023-04-04 12:44:19.783569,25.65,7.33,75.32,2.06
2023-04-04 12:44:20.293827,25.65,7.33,75.32,2.06
2023-04-04 12:44:20.564250,25.65,7.33,75.32,2.06
2023-04-04 12:44:20.934557,25.66,7.33,75.32,2.06
2023-04-04 12:44:21.404877,25.66,7.33,75.32,2.06
2023-04-04 12:44:21.795204,25.66,8.14,75.32,2.06
2023-04-04 12:44:22.285739,25.66,8.14,75.32,2.06
2023-04-04 12:44:22.786487,25.66,8.14,75.32,2.06
2023-04-04 12:44:23.287036,25.66,7.90,75.32,2.06
2023-04-04 12:44:23.797531,25.66,7.90,75.32,2.06
2023-04-04 12:44:24.287838,25.66,7.69,75.32,2.06
2023-04-04 12:44:24.788119,25.66,7.69,75.32,2.06
2023-04-04 12:44:25.288585,25.66,7.50,75.32,2.06
2023-04-04 12:44:25.798637,25.66,7.50,75.32,2.06
2023-04-04 12:44:26.289053,25.66,7.33,75.32,2.06
2023-04-04 12:44:26.789902,25.66,7.33,75.32,2.06
2023-04-04 12:44:27.280408,25.66,7.33,75.32,2.06
2023-04-04 12:44:27.781001,25.66,7.33,75.32,2.06
2023-04-04 12:44:28.282021,25.66,7.33,75.32,2.06
2023-04-04 12:44:28.782456,25.66,7.33,75.32,2.06
2023-04-04 12:44:29.282959,25.66,7.33,75.51,2.06
2023-04-04 12:44:29.783519,25.66,7.33,75.51,2.06
2023-04-04 12:44:30.284298,25.66,7.33,75.41,2.06
2023-04-04 12:44:30.794682,25.66,7.33,75.41,2.06
2023-04-04 12:44:31.295170,25.66,7.33,75.24,2.06
2023-04-04 12:44:31.795441,25.66,7.33,75.24,2.06
2023-04-04 12:44:32.285869,25.66,7.33,75.24,2.07
2023-04-04 12:44:32.796133,25.66,7.33,75.24,2.07
2023-04-04 12:44:33.296691,25.66,7.33,75.24,2.07
2023-04-04 12:44:33.787489,25.66,7.33,75.24,2.07
2023-04-04 12:44:34.287961,25.66,7.33,75.24,2.08
2023-04-04 12:44:34.798586,25.66,7.33,75.24,2.08
2023-04-04 12:44:35.289368,25.66,7.33,75.24,2.07
2023-04-04 12:44:35.789798,25.66,7.33,75.24,2.07
2023-04-04 12:44:36.290077,25.66,7.33,75.24,2.07
2023-04-04 12:44:36.780326,25.66,7.33,75.24,2.07
2023-04-04 12:44:37.290682,25.65,7.33,75.24,2.07
2023-04-04 12:44:37.781729,25.65,7.33,75.24,2.07
2023-04-04 12:44:38.292027,25.65,7.33,75.24,2.07
2023-04-04 12:44:38.782604,25.65,7.33,75.24,2.07
2023-04-04 12:44:39.283010,25.65,7.33,75.24,2.07
2023-04-04 12:44:39.783326,25.65,7.33,75.24,2.07
2023-04-04 12:44:40.283660,25.65,7.33,75.24,2.07
2023-04-04 12:44:40.783977,25.65,7.33,75.24,2.07
2023-04-04 12:44:41.284448,25.65,7.33,75.24,2.07
2023-04-04 12:44:41.774993,25.66,7.33,75.24,2.07
2023-04-04 12:44:42.275396,25.66,7.33,75.24,2.07
2023-04-04 12:44:42.786284,25.66,8.14,75.24,2.07
2023-04-04 12:44:43.277057,25.66,7.91,75.24,2.07
2023-04-04 12:44:43.777451,25.66,7.91,75.24,2.07
2023-04-04 12:44:44.278004,25.66,7.91,75.24,2.07
2023-04-04 12:44:44.778306,25.66,7.91,75.24,2.07
2023-04-04 12:44:45.289029,25.66,7.91,75.24,2.07
2023-04-04 12:44:45.779688,25.66,7.91,75.24,2.07
2023-04-04 12:44:46.280366,25.66,7.70,75.24,2.07
2023-04-04 12:44:46.790711,25.66,7.33,75.24,2.07
2023-04-04 12:44:47.281308,25.66,7.33,75.10,2.07
2023-04-04 12:44:47.792478,25.66,7.33,75.10,2.07
2023-04-04 12:44:48.292831,25.66,7.33,75.04,2.07
2023-04-04 12:44:48.783914,25.66,7.33,75.04,2.07
2023-04-04 12:44:49.284441,25.66,7.33,74.98,2.07
2023-04-04 12:44:49.795015,25.66,7.33,74.98,2.07
2023-04-04 12:44:50.295625,25.66,7.33,74.94,2.07
2023-04-04 12:44:50.786143,25.66,7.33,74.94,2.07
2023-04-04 12:44:51.287004,25.66,7.33,74.85,2.07
2023-04-04 12:44:51.797515,25.66,7.33,74.85,2.07
2023-04-04 12:44:52.297873,25.66,7.33,74.85,2.09
2023-04-04 12:44:52.788566,25.66,7.33,74.85,2.09
2023-04-04 12:44:53.279094,25.66,7.33,74.85,2.09
2023-04-04 12:44:53.788817,25.66,7.33,74.85,2.09
2023-04-04 12:44:54.279898,25.66,7.33,74.85,2.09
2023-04-04 12:44:54.781682,25.66,7.33,74.85,2.09
2023-04-04 12:44:55.282213,25.66,7.33,74.85,2.09
2023-04-04 12:44:55.782822,25.66,7.33,74.85,2.09
2023-04-04 12:44:56.293550,25.66,7.33,74.85,2.09
2023-04-04 12:44:56.783977,25.66,7.33,74.85,2.09
2023-04-04 12:44:57.294774,25.65,7.33,74.85,2.09
2023-04-04 12:44:57.795583,25.65,7.33,74.85,2.09
2023-04-04 12:44:58.286378,25.65,7.33,74.85,2.09
2023-04-04 12:44:58.796510,25.65,7.33,74.85,2.09
2023-04-04 12:44:59.297429,25.65,7.33,74.85,2.09
2023-04-04 12:44:59.777888,25.65,7.33,74.85,2.09
2023-04-04 12:45:00.038196,25.65,7.33,74.85,2.09
2023-04-04 12:45:00.478392,25.65,7.33,74.85,2.09
2023-04-04 12:45:00.858564,25.66,7.33,74.85,2.09
2023-04-04 12:45:01.288778,25.66,7.33,74.85,2.09
2023-04-04 12:45:01.799941,25.66,7.33,74.85,2.09
2023-04-04 12:45:02.290397,25.66,8.15,74.85,2.09
2023-04-04 12:45:02.791202,25.66,8.15,74.85,2.09
2023-04-04 12:45:03.282103,25.66,7.91,74.85,2.09
2023-04-04 12:45:03.782464,25.66,7.91,74.85,2.09
2023-04-04 12:45:04.282661,25.66,7.69,74.85,2.09
2023-04-04 12:45:04.783280,25.66,7.69,74.85,2.09
2023-04-04 12:45:05.283940,25.66,7.50,74.85,2.09
2023-04-04 12:45:05.784421,25.66,7.50,74.85,2.09
2023-04-04 12:45:06.274947,25.66,7.33,74.85,2.09
2023-04-04 12:45:06.775852,25.66,7.33,74.85,2.09
2023-04-04 12:45:07.276311,25.66,7.33,74.78,2.09
2023-04-04 12:45:07.787026,25.66,7.33,74.78,2.09
2023-04-04 12:45:08.277467,25.66,7.33,74.76,2.09
2023-04-04 12:45:08.777787,25.66,7.33,74.76,2.09
2023-04-04 12:45:09.038099,25.66,7.33,74.93,2.09
2023-04-04 12:45:09.488338,25.66,7.33,74.93,2.09
2023-04-04 12:45:09.878984,25.66,7.33,75.08,2.09
2023-04-04 12:45:10.279215,25.66,7.33,75.08,2.09
2023-04-04 12:45:10.779726,25.66,7.33,75.08,2.09
2023-04-04 12:45:11.279989,25.66,7.33,75.34,2.09
2023-04-04 12:45:11.790469,25.66,7.33,75.34,2.09
2023-04-04 12:45:12.280835,25.66,7.33,75.34,2.09
2023-04-04 12:45:12.805458,25.66,7.33,75.34,2.09
2023-04-04 12:45:13.281989,25.66,7.33,75.34,2.09
2023-04-04 12:45:13.792726,25.66,7.33,75.34,2.09
2023-04-04 12:45:14.283061,25.66,7.33,75.34,2.09
2023-04-04 12:45:14.783716,25.66,7.33,75.34,2.09
2023-04-04 12:45:15.294402,25.66,7.33,75.34,2.09
2023-04-04 12:45:15.794948,25.66,7.33,75.34,2.09
2023-04-04 12:45:16.295205,25.66,7.33,75.34,2.09
2023-04-04 12:45:16.785754,25.66,7.33,75.34,2.09
2023-04-04 12:45:17.276190,25.65,7.33,75.34,2.09
2023-04-04 12:45:17.796824,25.65,7.33,75.34,2.09
2023-04-04 12:45:18.297524,25.65,7.33,75.34,2.09
2023-04-04 12:45:18.788093,25.65,7.33,75.34,2.09
2023-04-04 12:45:19.288607,25.65,7.33,75.34,2.09
2023-04-04 12:45:19.788921,25.65,7.33,75.34,2.09
2023-04-04 12:45:20.279476,25.65,7.33,75.34,2.09
2023-04-04 12:45:20.779975,25.65,7.33,75.34,2.09
2023-04-04 12:45:21.290403,25.66,7.33,75.34,2.09
2023-04-04 12:45:21.790792,25.66,7.33,75.34,2.09
2023-04-04 12:45:22.302568,25.66,8.14,75.34,2.09
2023-04-04 12:45:22.783172,25.66,8.14,75.34,2.09
2023-04-04 12:45:23.273585,25.66,7.90,75.34,2.09
2023-04-04 12:45:23.794320,25.66,7.90,75.34,2.09
2023-04-04 12:45:24.295373,25.66,7.69,75.34,2.09
2023-04-04 12:45:24.785998,25.66,7.69,75.34,2.09
2023-04-04 12:45:25.297091,25.66,7.50,75.34,2.09
2023-04-04 12:45:25.797557,25.66,7.50,75.34,2.09
2023-04-04 12:45:26.298118,25.66,7.33,75.34,2.09
2023-04-04 12:45:26.798702,25.66,7.33,75.34,2.09
2023-04-04 12:45:27.297467,25.66,7.33,75.55,2.09
2023-04-04 12:45:27.790592,25.66,7.33,75.55,2.09
2023-04-04 12:45:28.291704,25.66,7.33,75.64,2.09
2023-04-04 12:45:28.782104,25.66,7.33,75.64,2.09
2023-04-04 12:45:29.282751,25.66,7.33,75.72,2.09
2023-04-04 12:45:29.782982,25.66,7.33,75.72,2.09
2023-04-04 12:45:30.283255,25.66,7.33,75.80,2.09
2023-04-04 12:45:30.800971,25.66,7.33,75.80,2.09
2023-04-04 12:45:31.294624,25.66,7.33,75.55,2.09
2023-04-04 12:45:31.795799,25.66,7.33,75.55,2.09
2023-04-04 12:45:32.296394,25.66,7.33,75.55,2.09
2023-04-04 12:45:32.797407,25.66,7.33,75.55,2.09
2023-04-04 12:45:33.287919,25.66,7.33,75.55,2.09
2023-04-04 12:45:33.788416,25.66,7.33,75.55,2.09
2023-04-04 12:45:34.299592,25.66,7.33,75.55,2.09
2023-04-04 12:45:34.790932,25.66,7.33,75.55,2.09
2023-04-04 12:45:35.291787,25.66,7.33,75.55,2.09
2023-04-04 12:45:35.802742,25.66,7.33,75.55,2.09
2023-04-04 12:45:36.293481,25.66,7.33,75.55,2.09
2023-04-04 12:45:36.774574,25.66,7.33,75.55,2.09
2023-04-04 12:45:37.275983,25.65,7.33,75.55,2.09
2023-04-04 12:45:37.797029,25.65,7.33,75.55,2.09
2023-04-04 12:45:38.298428,25.65,7.33,75.55,2.09
2023-04-04 12:45:38.781225,25.66,7.33,75.55,2.09
